Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
1988-10-24,91.29,91.31,91.22,91.25,,91.25,50395.0,178463.0
1988-10-25,91.26,91.28,91.23,91.25,,91.25,48086.0,179216.0
1988-10-26,91.24,91.37,91.24,91.31,,91.31,74427.0,178358.0
1988-10-27,91.31,91.42,91.29,91.41,,91.41,76989.0,180045.0
1988-10-28,91.4,91.44,91.38,91.41,,91.41,47919.0,176086.0
1988-10-31,91.39,91.42,91.37,91.41,,91.41,25257.0,174466.0
1988-11-01,91.44,91.47,91.4,91.41,,91.41,46903.0,172599.0
1988-11-02,91.39,91.4,91.35,91.36,,91.36,31982.0,169282.0
1988-11-03,91.36,91.39,91.36,91.38,,91.38,16831.0,167769.0
1988-11-04,91.43,91.45,91.2,91.21,,91.21,105061.0,174019.0
1988-11-07,91.18,91.19,91.13,91.14,,91.14,53662.0,169200.0
1988-11-08,91.17,91.18,91.1,91.14,,91.14,47270.0,161984.0
1988-11-09,91.11,91.12,91.06,91.12,,91.12,55100.0,157314.0
1988-11-10,91.09,91.14,91.04,91.06,,91.06,48783.0,157909.0
1988-11-11,90.97,90.98,90.93,90.95,,90.95,20620.0,156678.0
1988-11-14,91.0,91.02,90.98,91.01,,91.01,25173.0,155904.0
1988-11-15,90.97,90.98,90.91,90.93,,90.93,32863.0,151997.0
1988-11-16,90.93,90.97,90.78,90.82,,90.82,58524.0,145518.0
1988-11-17,90.8,90.87,90.78,90.81,,90.81,36838.0,141439.0
1988-11-18,90.83,90.87,90.8,90.81,,90.81,18150.0,137946.0
1988-11-21,90.85,90.86,90.79,90.8,,90.8,17163.0,136373.0
1988-11-22,90.78,90.79,90.69,90.73,,90.73,24366.0,135018.0
1988-11-23,90.75,90.75,90.71,90.72,,90.72,13211.0,129817.0
1988-11-25,90.56,90.61,90.52,90.61,,90.61,14682.0,130444.0
1988-11-28,90.56,90.6,90.53,90.58,,90.58,22655.0,127570.0
1988-11-29,90.59,90.66,90.55,90.64,,90.64,23772.0,126006.0
1988-11-30,90.69,90.85,90.66,90.82,,90.82,29751.0,126004.0
1988-12-01,90.82,90.83,90.76,90.8,,90.8,19711.0,120986.0
1988-12-02,90.81,90.81,90.52,90.54,,90.54,44043.0,118910.0
1988-12-05,90.55,90.6,90.53,90.59,,90.59,16567.0,115649.0
1988-12-06,90.64,90.79,90.62,90.78,,90.78,25792.0,111722.0
1988-12-07,90.73,90.78,90.67,90.69,,90.69,20777.0,108589.0
1988-12-08,90.66,90.68,90.63,90.66,,90.66,12147.0,106302.0
1988-12-09,90.63,90.64,90.59,90.61,,90.61,12859.0,104660.0
1988-12-12,90.6,90.62,90.58,90.59,,90.59,9222.0,103982.0
1988-12-13,90.6,90.61,90.54,90.55,,90.55,19193.0,99940.0
1988-12-14,90.55,90.56,90.46,90.52,,90.52,28100.0,94213.0
1988-12-15,90.49,90.52,90.46,90.47,,90.47,16808.0,92026.0
1988-12-16,90.45,90.47,90.42,90.46,,90.46,20423.0,90180.0
1988-12-19,90.44,90.46,90.44,90.46,,90.46,25818.0,81092.0
1988-12-20,90.61,90.71,90.59,90.66,,90.66,79050.0,245833.0
1988-12-21,90.68,90.72,90.67,90.71,,90.71,38983.0,245942.0
1988-12-22,90.75,90.76,90.71,90.73,,90.73,28827.0,244392.0
1988-12-23,90.72,90.77,90.71,90.76,,90.76,12254.0,241225.0
1988-12-27,90.73,90.73,90.64,90.65,,90.65,19263.0,240968.0
1988-12-28,90.67,90.67,90.57,90.59,,90.59,40285.0,241168.0
1988-12-29,90.61,90.64,90.6,90.61,,90.61,24552.0,242462.0
1988-12-30,90.62,90.64,90.6,90.62,,90.62,18873.0,241745.0
1989-01-03,90.55,90.55,90.5,90.51,,90.51,50489.0,245553.0
1989-01-04,90.53,90.54,90.44,90.45,,90.45,72365.0,245272.0
1989-01-05,90.41,90.44,90.38,90.41,,90.41,85921.0,252065.0
1989-01-06,90.41,90.46,90.38,90.41,,90.41,87811.0,251603.0
1989-01-09,90.48,90.48,90.42,90.42,,90.42,53225.0,253301.0
1989-01-10,90.43,90.46,90.41,90.42,,90.42,53212.0,253651.0
1989-01-11,90.43,90.44,90.41,90.42,,90.42,41048.0,252294.0
1989-01-12,90.41,90.48,90.37,90.47,,90.47,77707.0,259380.0
1989-01-13,90.46,90.58,90.44,90.53,,90.53,142806.0,259550.0
1989-01-16,90.53,90.56,90.53,90.54,,90.54,28150.0,255321.0
1989-01-17,90.5,90.53,90.48,90.49,,90.49,37694.0,251952.0
1989-01-18,90.49,90.6,90.39,90.55,,90.55,153463.0,248987.0
1989-01-19,90.56,90.62,90.54,90.56,,90.56,101305.0,254129.0
1989-01-20,90.57,90.6,90.53,90.54,,90.54,54989.0,252417.0
1989-01-23,90.55,90.57,90.53,90.55,,90.55,30240.0,252965.0
1989-01-24,90.55,90.64,90.51,90.6,,90.6,114957.0,250530.0
1989-01-25,90.6,90.62,90.48,90.49,,90.49,113888.0,250469.0
1989-01-26,90.49,90.5,90.39,90.44,,90.44,128022.0,253934.0
1989-01-27,90.44,90.55,90.4,90.48,,90.48,152000.0,257949.0
1989-01-30,90.5,90.51,90.45,90.47,,90.47,65612.0,261032.0
1989-01-31,90.46,90.48,90.43,90.46,,90.46,53308.0,255875.0
1989-02-01,90.45,90.47,90.44,90.46,,90.46,35395.0,254662.0
1989-02-02,90.47,90.47,90.44,90.46,,90.46,37557.0,257504.0
1989-02-03,90.45,90.46,90.31,90.34,,90.34,146296.0,261571.0
1989-02-06,90.34,90.34,90.29,90.31,,90.31,67063.0,257010.0
1989-02-07,90.27,90.37,90.27,90.36,,90.36,82020.0,254674.0
1989-02-08,90.36,90.4,90.32,90.34,,90.34,63970.0,254861.0
1989-02-09,90.3,90.35,90.27,90.33,,90.33,118824.0,236869.0
1989-02-10,90.28,90.31,90.19,90.21,,90.21,121428.0,231169.0
1989-02-13,90.18,90.21,90.18,90.19,,90.19,38384.0,228987.0
1989-02-14,90.17,90.22,90.13,90.14,,90.14,68083.0,219895.0
1989-02-15,90.11,90.16,90.09,90.11,,90.11,68807.0,208681.0
1989-02-16,90.15,90.18,90.09,90.1,,90.1,37262.0,202781.0
1989-02-17,90.11,90.13,90.06,90.08,,90.08,26026.0,199846.0
1989-02-21,90.1,90.12,90.03,90.07,,90.07,25008.0,191431.0
1989-02-22,90.04,90.04,89.97,90.01,,90.01,45775.0,184300.0
1989-02-23,89.97,89.98,89.79,89.8,,89.8,58033.0,170514.0
1989-02-24,89.83,89.85,89.68,89.73,,89.73,54225.0,159575.0
1989-02-27,89.65,89.71,89.62,89.68,,89.68,43635.0,151657.0
1989-02-28,89.7,89.75,89.64,89.73,,89.73,38565.0,143656.0
1989-03-01,89.77,89.78,89.73,89.73,,89.73,22907.0,137339.0
1989-03-02,89.75,89.79,89.72,89.78,,89.78,15444.0,133157.0
1989-03-03,89.8,89.87,89.77,89.85,,89.85,21476.0,130690.0
1989-03-06,89.89,89.91,89.88,89.9,,89.9,14370.0,125307.0
1989-03-07,89.94,89.94,89.86,89.89,,89.89,16961.0,122174.0
1989-03-08,89.87,89.91,89.84,89.9,,89.9,11313.0,119957.0
1989-03-09,89.87,89.88,89.85,89.87,,89.87,12071.0,115000.0
1989-03-10,89.86,89.87,89.7,89.71,,89.71,33872.0,112804.0
1989-03-13,89.72,89.73,89.7,89.71,,89.71,28917.0,98390.0
1989-03-14,89.28,89.35,89.26,89.3,,89.3,117232.0,252383.0
1989-03-15,89.35,89.42,89.29,89.35,,89.35,153365.0,258601.0
1989-03-16,89.34,89.42,89.33,89.38,,89.38,101988.0,263140.0
1989-03-17,89.41,89.44,88.94,88.98,,88.98,270603.0,277281.0
1989-03-20,88.96,88.97,88.78,88.82,,88.82,124684.0,276123.0
1989-03-21,88.8,89.05,88.76,88.87,,88.87,188301.0,281383.0
1989-03-22,88.93,89.09,88.93,89.06,,89.06,165280.0,277564.0
1989-03-23,89.1,89.18,89.07,89.09,,89.09,111916.0,272685.0
1989-03-27,89.06,89.07,89.0,89.03,,89.03,52209.0,274585.0
1989-03-28,89.02,89.07,88.99,89.06,,89.06,73614.0,272564.0
1989-03-29,89.11,89.18,89.08,89.17,,89.17,98298.0,270123.0
1989-03-30,89.2,89.26,89.14,89.17,,89.17,119709.0,277018.0
1989-03-31,89.17,89.3,89.16,89.29,,89.29,74042.0,275340.0
1989-04-03,89.37,89.6,89.36,89.52,,89.52,199486.0,278234.0
1989-04-04,89.5,89.65,89.47,89.63,,89.63,159913.0,282867.0
1989-04-05,89.62,89.67,89.56,89.6,,89.6,140049.0,279128.0
1989-04-06,89.52,89.55,89.47,89.52,,89.52,90111.0,267792.0
1989-04-07,89.49,89.69,89.43,89.52,,89.52,185581.0,281865.0
1989-04-10,89.46,89.5,89.43,89.5,,89.5,78698.0,277343.0
1989-04-11,89.49,89.52,89.47,89.48,,89.48,53689.0,274278.0
1989-04-12,89.48,89.51,89.45,89.49,,89.49,42199.0,272379.0
1989-04-13,89.48,89.51,89.37,89.38,,89.38,119318.0,271050.0
1989-04-14,89.37,89.84,89.35,89.83,,89.83,357463.0,291071.0
1989-04-17,89.76,89.78,89.74,89.76,,89.76,82315.0,277154.0
1989-04-18,89.73,90.17,89.72,90.08,,90.08,314722.0,277159.0
1989-04-19,89.98,90.15,89.93,90.05,,90.05,222336.0,275511.0
1989-04-20,90.06,90.13,89.74,89.79,,89.79,255992.0,278718.0
1989-04-21,89.82,89.85,89.79,89.84,,89.84,86060.0,269423.0
1989-04-24,89.83,89.84,89.8,89.83,,89.83,38962.0,260040.0
1989-04-25,89.8,89.95,89.8,89.93,,89.93,134222.0,261630.0
1989-04-26,90.03,90.08,89.94,90.02,,90.02,155958.0,264971.0
1989-04-27,90.12,90.25,90.09,90.19,,90.19,211244.0,265243.0
1989-04-28,90.24,90.35,90.08,90.15,,90.15,170654.0,261030.0
1989-05-01,89.95,90.0,89.91,89.92,,89.92,75775.0,254496.0
1989-05-02,89.94,90.05,89.93,90.04,,90.04,59908.0,247488.0
1989-05-03,90.06,90.15,90.01,90.08,,90.08,95777.0,240650.0
1989-05-04,90.04,90.1,90.03,90.09,,90.09,39794.0,238202.0
1989-05-05,90.07,90.35,90.05,90.25,,90.25,158202.0,240366.0
1989-05-08,90.19,90.23,90.17,90.21,,90.21,49586.0,238249.0
1989-05-09,90.16,90.17,90.09,90.1,,90.1,56847.0,237985.0
1989-05-10,90.1,90.14,90.07,90.1,,90.1,51682.0,237894.0
1989-05-11,90.05,90.2,90.04,90.17,,90.17,65565.0,230134.0
1989-05-12,90.2,90.5,90.19,90.45,,90.45,107511.0,232540.0
1989-05-15,90.48,90.5,90.41,90.44,,90.44,38807.0,228354.0
1989-05-16,90.41,90.46,90.38,90.42,,90.42,22451.0,225608.0
1989-05-17,90.45,90.52,90.35,90.47,,90.47,38924.0,218836.0
1989-05-18,90.48,90.53,90.4,90.43,,90.43,26862.0,216725.0
1989-05-19,90.43,90.48,90.42,90.44,,90.44,18710.0,212816.0
1989-05-22,90.58,90.62,90.53,90.6,,90.6,31923.0,209500.0
1989-05-23,90.72,90.77,90.59,90.65,,90.65,34827.0,208308.0
1989-05-24,90.61,90.65,90.58,90.65,,90.65,22348.0,204987.0
1989-05-25,90.55,90.62,90.5,90.5,,90.5,31082.0,204381.0
1989-05-26,90.43,90.54,90.42,90.51,,90.51,21300.0,202639.0
1989-05-30,90.6,90.62,90.53,90.55,,90.55,27308.0,193726.0
1989-05-31,90.52,90.55,90.49,90.54,,90.54,21681.0,186581.0
1989-06-01,90.54,90.55,90.5,90.53,,90.53,19232.0,181963.0
1989-06-02,90.51,90.75,90.51,90.7,,90.7,51504.0,189591.0
1989-06-05,90.74,90.74,90.71,90.72,,90.72,21312.0,185148.0
1989-06-06,90.71,90.73,90.68,90.7,,90.7,13479.0,174325.0
1989-06-07,90.72,90.77,90.71,90.76,,90.76,11808.0,172653.0
1989-06-08,90.79,90.82,90.77,90.8,,90.8,17286.0,168598.0
1989-06-09,90.84,90.85,90.6,90.85,,90.85,31528.0,167927.0
1989-06-12,90.85,90.85,90.8,90.81,,90.81,8729.0,165492.0
1989-06-13,90.76,90.79,90.7,90.74,,90.74,18146.0,161520.0
1989-06-14,90.72,90.76,90.7,90.74,,90.74,12197.0,155616.0
1989-06-15,90.77,90.8,90.66,90.66,,90.66,25214.0,146691.0
1989-06-16,90.65,90.66,90.53,90.56,,90.56,23971.0,140689.0
1989-06-19,90.55,90.56,90.55,90.56,,90.56,13614.0,134845.0
1989-06-20,90.91,91.08,90.9,91.07,,91.07,97278.0,244933.0
1989-06-21,91.07,91.1,90.93,90.96,,90.96,134177.0,250258.0
1989-06-22,90.92,91.01,90.88,90.9,,90.9,131877.0,243602.0
1989-06-23,90.92,91.23,90.92,91.19,,91.19,173005.0,259227.0
1989-06-26,91.23,91.29,91.2,91.26,,91.26,120679.0,256062.0
1989-06-27,91.27,91.35,91.22,91.28,,91.28,136330.0,253765.0
1989-06-28,91.35,91.39,91.26,91.33,,91.33,119180.0,263662.0
1989-06-29,91.23,91.52,91.23,91.49,,91.49,181989.0,270492.0
1989-06-30,91.47,91.57,91.43,91.47,,91.47,131951.0,269951.0
1989-07-03,91.45,91.52,91.44,91.5,,91.5,55357.0,268161.0
1989-07-05,91.52,91.57,91.48,91.53,,91.53,71916.0,269043.0
1989-07-06,91.53,91.55,91.5,91.52,,91.52,68691.0,265472.0
1989-07-07,91.49,91.61,91.36,91.52,,91.52,196713.0,270338.0
1989-07-10,91.52,91.58,91.47,91.5,,91.5,102847.0,260227.0
1989-07-11,91.52,91.55,91.45,91.48,,91.48,84299.0,247468.0
1989-07-12,91.52,91.57,91.49,91.56,,91.56,86832.0,247472.0
1989-07-13,91.57,91.6,91.53,91.58,,91.58,81904.0,246833.0
1989-07-14,91.58,91.65,91.43,91.49,,91.49,173413.0,252672.0
1989-07-17,91.46,91.48,91.44,91.46,,91.46,46681.0,248585.0
1989-07-18,91.4,91.42,91.3,91.35,,91.35,118225.0,245115.0
1989-07-19,91.32,91.45,91.32,91.44,,91.44,114297.0,244279.0
1989-07-20,91.49,91.55,91.47,91.48,,91.48,74949.0,243519.0
1989-07-21,91.44,91.44,91.35,91.37,,91.37,75094.0,242676.0
1989-07-24,91.36,91.41,91.33,91.4,,91.4,41283.0,243108.0
1989-07-25,91.42,91.5,91.4,91.48,,91.48,64235.0,239404.0
1989-07-26,91.51,91.54,91.46,91.51,,91.51,56053.0,235945.0
1989-07-27,91.57,91.7,91.57,91.69,,91.69,100368.0,239294.0
1989-07-28,91.69,91.78,91.66,91.75,,91.75,73232.0,238956.0
1989-07-31,91.8,91.82,91.76,91.79,,91.79,51221.0,234641.0
1989-08-01,91.83,91.9,91.8,91.83,,91.83,76902.0,236831.0
1989-08-02,91.81,91.85,91.78,91.82,,91.82,41665.0,237240.0
1989-08-03,91.82,91.82,91.77,91.78,,91.78,29682.0,237892.0
1989-08-04,91.77,91.78,91.43,91.45,,91.45,101091.0,236366.0
1989-08-07,91.45,91.5,91.39,91.45,,91.45,52878.0,230010.0
1989-08-08,91.48,91.54,91.46,91.48,,91.48,44671.0,227895.0
1989-08-09,91.48,91.49,91.43,91.45,,91.45,21196.0,223739.0
1989-08-10,91.38,91.5,91.36,91.47,,91.47,34402.0,221952.0
1989-08-11,91.5,91.62,91.25,91.32,,91.32,93798.0,221639.0
1989-08-14,91.29,91.33,91.18,91.21,,91.21,51745.0,207646.0
1989-08-15,91.2,91.26,91.12,91.24,,91.24,43317.0,204734.0
1989-08-16,91.27,91.29,91.2,91.29,,91.29,19651.0,202224.0
1989-08-17,91.33,91.41,91.16,91.23,,91.23,36212.0,197254.0
1989-08-18,91.2,91.27,91.09,91.24,,91.24,25415.0,192639.0
1989-08-21,91.22,91.24,91.18,91.19,,91.19,10012.0,188140.0
1989-08-22,91.18,91.21,91.11,91.14,,91.14,17920.0,187925.0
1989-08-23,91.13,91.19,91.11,91.17,,91.17,15616.0,187080.0
1989-08-24,91.2,91.23,91.18,91.21,,91.21,14432.0,183496.0
1989-08-25,91.21,91.23,91.18,91.19,,91.19,8559.0,180138.0
1989-08-28,91.18,91.18,91.11,91.13,,91.13,9220.0,177085.0
1989-08-29,91.11,91.16,91.08,91.11,,91.11,19010.0,173598.0
1989-08-30,91.11,91.13,91.1,91.12,,91.12,10184.0,170435.0
1989-08-31,91.13,91.14,91.1,91.11,,91.11,11916.0,167485.0
1989-09-01,91.1,91.18,91.02,91.16,,91.16,30583.0,168243.0
1989-09-05,91.1,91.14,91.09,91.12,,91.12,16100.0,169434.0
1989-09-06,91.11,91.12,91.07,91.08,,91.08,13252.0,165226.0
1989-09-07,91.09,91.11,91.06,91.08,,91.08,10918.0,164677.0
1989-09-08,91.09,91.11,91.07,91.1,,91.1,6705.0,162533.0
1989-09-11,91.11,91.13,91.1,91.11,,91.11,9491.0,160655.0
1989-09-12,91.11,91.13,91.09,91.11,,91.11,9369.0,158827.0
1989-09-13,91.12,91.19,91.11,91.13,,91.13,18768.0,154740.0
1989-09-14,91.15,91.2,91.13,91.15,,91.15,22104.0,151406.0
1989-09-15,91.18,91.21,91.11,91.15,,91.15,24374.0,147128.0
1989-09-18,91.14,91.14,91.12,91.12,,91.12,10468.0,143208.0
1989-09-19,91.48,91.56,91.46,91.5,,91.5,92998.0,239936.0
1989-09-20,91.47,91.47,91.34,91.35,,91.35,122972.0,244874.0
1989-09-21,91.35,91.38,91.29,91.3,,91.3,91185.0,245734.0
1989-09-22,91.3,91.35,91.25,91.3,,91.3,109759.0,239599.0
1989-09-25,91.25,91.27,91.18,91.2,,91.2,87985.0,241495.0
1989-09-26,91.19,91.25,91.14,91.24,,91.24,134922.0,245819.0
1989-09-27,91.2,91.27,91.19,91.24,,91.24,90540.0,242391.0
1989-09-28,91.26,91.26,91.12,91.16,,91.16,99394.0,245929.0
1989-09-29,91.07,91.12,90.95,91.05,,91.05,195454.0,244492.0
1989-10-02,91.04,91.11,91.02,91.03,,91.03,107876.0,244320.0
1989-10-03,91.08,91.15,91.07,91.13,,91.13,112503.0,241745.0
1989-10-04,91.14,91.16,91.09,91.1,,91.1,73779.0,238345.0
1989-10-05,91.11,91.22,91.0,91.21,,91.21,159831.0,244661.0
1989-10-06,91.22,91.51,91.21,91.47,,91.47,253669.0,243971.0
1989-10-09,91.52,91.59,91.52,91.58,,91.58,48570.0,236898.0
1989-10-10,91.59,91.62,91.46,91.47,,91.47,139675.0,237580.0
1989-10-11,91.47,91.49,91.43,91.45,,91.45,82281.0,230546.0
1989-10-12,91.47,91.57,91.46,91.56,,91.56,101775.0,228867.0
1989-10-13,91.6,91.61,91.41,91.58,,91.58,215111.0,238346.0
1989-10-16,92.04,92.04,91.6,91.68,,91.68,252256.0,250829.0
1989-10-17,91.69,91.87,91.6,91.73,,91.73,244884.0,236777.0
1989-10-18,91.72,91.83,91.69,91.73,,91.73,159857.0,224937.0
1989-10-19,91.7,91.78,91.64,91.72,,91.72,151470.0,200615.0
1989-10-20,91.72,91.78,91.66,91.67,,91.67,99960.0,222171.0
1989-10-23,91.68,91.74,91.65,91.73,,91.73,54404.0,221485.0
1989-10-24,91.76,91.9,91.72,91.8,,91.8,166373.0,219795.0
1989-10-25,91.8,91.82,91.76,91.79,,91.79,79115.0,216514.0
1989-10-26,91.76,91.82,91.74,91.77,,91.77,106055.0,216648.0
1989-10-27,91.78,91.78,91.67,91.68,,91.68,85687.0,214283.0
1989-10-30,91.68,91.69,91.65,91.68,,91.68,41379.0,213422.0
1989-10-31,91.71,91.74,91.62,91.63,,91.63,84988.0,213189.0
1989-11-01,91.65,91.68,91.59,91.65,,91.65,96159.0,214969.0
1989-11-02,91.66,91.69,91.65,91.68,,91.68,47010.0,212691.0
1989-11-03,91.67,91.68,91.47,91.48,,91.48,130799.0,211891.0
1989-11-06,91.46,91.49,91.41,91.44,,91.44,90954.0,209711.0
1989-11-07,91.47,91.66,91.45,91.63,,91.63,136455.0,214960.0
1989-11-08,91.63,91.73,91.63,91.69,,91.69,90571.0,213316.0
1989-11-09,91.7,91.72,91.63,91.64,,91.64,93841.0,211826.0
1989-11-10,91.65,91.68,91.61,91.66,,91.66,33276.0,208702.0
1989-11-13,91.67,91.69,91.65,91.68,,91.68,20180.0,205601.0
1989-11-14,91.69,91.73,91.67,91.69,,91.69,53670.0,199825.0
1989-11-15,91.69,91.7,91.67,91.68,,91.68,28596.0,190914.0
1989-11-16,91.69,91.72,91.66,91.68,,91.68,28893.0,187230.0
1989-11-17,91.66,91.67,91.65,91.66,,91.66,12320.0,185454.0
1989-11-20,91.68,91.68,91.62,91.63,,91.63,14775.0,182908.0
1989-11-21,91.62,91.67,91.58,91.66,,91.66,20941.0,181143.0
1989-11-22,91.66,91.75,91.63,91.74,,91.74,35128.0,177682.0
1989-11-24,91.77,91.79,91.75,91.78,,91.78,19622.0,177684.0
1989-11-27,91.79,91.79,91.64,91.67,,91.67,33129.0,172001.0
1989-11-28,91.65,91.66,91.61,91.62,,91.62,21213.0,166356.0
1989-11-29,91.61,91.64,91.59,91.6,,91.6,18280.0,164975.0
1989-11-30,91.6,91.64,91.6,91.63,,91.63,18014.0,161693.0
1989-12-01,91.65,91.68,91.64,91.64,,91.64,13700.0,156824.0
1989-12-04,91.65,91.67,91.64,91.66,,91.66,9951.0,155134.0
1989-12-05,91.65,91.67,91.64,91.66,,91.66,9337.0,152746.0
1989-12-06,91.67,91.67,91.59,91.61,,91.61,14048.0,151865.0
1989-12-07,91.61,91.62,91.55,91.58,,91.58,17252.0,150411.0
1989-12-08,91.57,91.66,91.51,91.62,,91.62,27747.0,147889.0
1989-12-11,91.61,91.62,91.57,91.58,,91.58,14453.0,144793.0
1989-12-12,91.57,91.59,91.56,91.56,,91.56,12600.0,141155.0
1989-12-13,91.53,91.55,91.49,91.51,,91.51,23390.0,139034.0
1989-12-14,91.48,91.53,91.48,91.51,,91.51,23125.0,132987.0
1989-12-15,91.52,91.54,91.45,91.47,,91.47,24839.0,127139.0
1989-12-18,91.39,91.4,91.37,91.37,,91.37,20442.0,118042.0
1989-12-19,92.16,92.18,92.07,92.09,,92.09,95002.0,243915.0
1989-12-20,92.12,92.22,92.11,92.19,,92.19,103193.0,246793.0
1989-12-21,92.19,92.21,92.17,92.18,,92.18,41091.0,238374.0
1989-12-22,92.18,92.18,92.1,92.11,,92.11,40255.0,242141.0
1989-12-26,92.1,92.11,91.94,91.96,,91.96,85538.0,243248.0
1989-12-27,92.02,92.03,91.95,91.98,,91.98,68119.0,244800.0
1989-12-28,92.0,92.03,91.98,92.0,,92.0,34516.0,240564.0
1989-12-29,92.01,92.05,91.96,91.98,,91.98,38239.0,242055.0
1990-01-02,91.97,92.0,91.9,91.91,,91.91,81229.0,247821.0
1990-01-03,91.9,91.92,91.84,91.85,,91.85,108027.0,245257.0
1990-01-04,91.85,91.95,91.84,91.89,,91.89,99681.0,244021.0
1990-01-05,91.92,92.02,91.89,91.94,,91.94,156705.0,247772.0
1990-01-08,91.91,91.96,91.9,91.94,,91.94,81851.0,247429.0
1990-01-09,91.95,91.97,91.93,91.95,,91.95,46474.0,247346.0
1990-01-10,91.96,91.99,91.94,91.97,,91.97,55887.0,243821.0
1990-01-11,91.99,92.0,91.95,91.96,,91.96,50953.0,240967.0
1990-01-12,91.92,92.03,91.86,91.98,,91.98,151674.0,245241.0
1990-01-15,91.95,91.95,91.9,91.91,,91.91,38341.0,241092.0
1990-01-16,91.91,91.96,91.82,91.83,,91.83,120310.0,244504.0
1990-01-17,91.84,91.86,91.78,91.8,,91.8,116804.0,245962.0
1990-01-18,91.67,91.71,91.58,91.59,,91.59,181745.0,250776.0
1990-01-19,91.66,91.7,91.64,91.69,,91.69,86550.0,242811.0
1990-01-22,91.72,91.74,91.68,91.72,,91.72,51510.0,238748.0
1990-01-23,91.69,91.72,91.66,91.72,,91.72,51613.0,238764.0
1990-01-24,91.64,91.72,91.64,91.71,,91.71,79885.0,241933.0
1990-01-25,91.7,91.74,91.66,91.67,,91.67,72706.0,244453.0
1990-01-26,91.68,91.72,91.61,91.66,,91.66,126266.0,241796.0
1990-01-29,91.67,91.69,91.64,91.65,,91.65,43768.0,238827.0
1990-01-30,91.64,91.67,91.58,91.64,,91.64,80328.0,237644.0
1990-01-31,91.62,91.67,91.58,91.65,,91.65,57565.0,231993.0
1990-02-01,91.67,91.69,91.64,91.66,,91.66,38942.0,228148.0
1990-02-02,91.65,91.67,91.61,91.62,,91.62,34659.0,224567.0
1990-02-05,91.61,91.62,91.6,91.62,,91.62,17590.0,218356.0
1990-02-06,91.61,91.62,91.58,91.62,,91.62,27782.0,215811.0
1990-02-07,91.59,91.61,91.57,91.61,,91.61,28522.0,210524.0
1990-02-08,91.61,91.64,91.6,91.62,,91.62,23730.0,207848.0
1990-02-09,91.62,91.68,91.62,91.66,,91.66,37091.0,208221.0
1990-02-12,91.67,91.7,91.64,91.65,,91.65,23237.0,204885.0
1990-02-13,91.66,91.7,91.64,91.69,,91.69,34141.0,198760.0
1990-02-14,91.69,91.71,91.68,91.69,,91.69,17490.0,197079.0
1990-02-15,91.68,91.69,91.64,91.65,,91.65,18819.0,192914.0
1990-02-16,91.66,91.67,91.64,91.65,,91.65,18618.0,192620.0
1990-02-20,91.63,91.63,91.56,91.57,,91.57,37401.0,183468.0
1990-02-21,91.59,91.6,91.55,91.57,,91.57,24857.0,179775.0
1990-02-22,91.58,91.62,91.55,91.6,,91.6,18102.0,175564.0
1990-02-23,91.61,91.64,91.6,91.63,,91.63,19381.0,174003.0
1990-02-26,91.65,91.66,91.63,91.65,,91.65,15086.0,170268.0
1990-02-27,91.64,91.67,91.64,91.65,,91.65,21939.0,166909.0
1990-02-28,91.65,91.65,91.62,91.63,,91.63,13328.0,164684.0
1990-03-01,91.63,91.63,91.57,91.59,,91.59,19416.0,161038.0
1990-03-02,91.58,91.61,91.56,91.58,,91.58,14245.0,158668.0
1990-03-05,91.57,91.59,91.55,91.56,,91.56,12994.0,156341.0
1990-03-06,91.56,91.59,91.55,91.58,,91.58,17194.0,152689.0
1990-03-07,91.58,91.6,91.58,91.59,,91.59,11512.0,149524.0
1990-03-08,91.59,91.59,91.56,91.58,,91.58,7463.0,148596.0
1990-03-09,91.58,91.58,91.48,91.49,,91.49,27201.0,146737.0
1990-03-12,91.48,91.5,91.48,91.49,,91.49,8921.0,145063.0
1990-03-13,91.48,91.48,91.44,91.44,,91.44,18393.0,141865.0
1990-03-14,91.43,91.45,91.41,91.44,,91.44,19111.0,140273.0
1990-03-15,91.44,91.44,91.43,91.44,,91.44,7639.0,138302.0
1990-03-16,91.44,91.5,91.42,91.49,,91.49,28440.0,133547.0
1990-03-19,91.5,91.5,91.49,91.5,,91.5,11071.0,131415.0
1990-03-20,91.28,91.33,91.2,91.3,,91.3,155462.0,235292.0
1990-03-21,91.29,91.31,91.27,91.28,,91.28,47614.0,232141.0
1990-03-22,91.28,91.4,91.27,91.34,,91.34,125446.0,231236.0
1990-03-23,91.35,91.4,91.32,91.35,,91.35,102219.0,225523.0
1990-03-26,91.37,91.39,91.35,91.35,,91.35,39418.0,222624.0
1990-03-27,91.35,91.35,91.33,91.34,,91.34,32533.0,220454.0
1990-03-28,91.33,91.39,91.32,91.37,,91.37,59227.0,221438.0
1990-03-29,91.37,91.37,91.33,91.34,,91.34,49520.0,220448.0
1990-03-30,91.34,91.36,91.27,91.31,,91.31,80051.0,219140.0
1990-04-02,91.32,91.36,91.31,91.33,,91.33,55625.0,221721.0
1990-04-03,91.33,91.36,91.32,91.35,,91.35,26355.0,221860.0
1990-04-04,91.34,91.47,91.33,91.44,,91.44,70034.0,222676.0
1990-04-05,91.42,91.46,91.39,91.44,,91.44,76520.0,224680.0
